,LABEL
16952400,0
16956000,0
16959600,0
16963200,0
16966800,0
16970400,0
16974000,0
16977600,0
16981200,0
16984800,0
16988400,0
16992000,0
16995600,0
16999200,0
17002800,0
17006400,0
17010000,0
17013600,0
17017200,0
17020800,0
17024400,0
17028000,0
17031600,0
17035200,0
17038800,0
17042400,0
17046000,0
17049600,0
17053200,0
17056800,0
17060400,0
17064000,0
17067600,0
17071200,0
17074800,0
17078400,0
17082000,0
17085600,0
17089200,0
17092800,0
17096400,0
17100000,0
17103600,0
17107200,0
17110800,0
17114400,0
17118000,0
17121600,0
17125200,0
17128800,0
17132400,0
17136000,0
17139600,0
17143200,0
17146800,0
17150400,0
17154000,0
17157600,0
17161200,0
17164800,0
17168400,0
17172000,0
17175600,0
17179200,0
17182800,0
17186400,0
17190000,0
17193600,0
17197200,0
17200800,0
17204400,0
17208000,0
17211600,0
17215200,0
17218800,0
17222400,0
17226000,0
17229600,0
17233200,0
17236800,0
17240400,0
17244000,0
17247600,0
17251200,0
17254800,0
17258400,0
17262000,0
17265600,0
17269200,0
17272800,0
17276400,0
17280000,0
17283600,0
17287200,0
17290800,0
17294400,0
17298000,0
17301600,0
17305200,0
17308800,0
17312400,0
17316000,0
17319600,0
17323200,0
17326800,0
17330400,0
17334000,0
17337600,0
17341200,0
17344800,0
17348400,0
17352000,0
17355600,0
17359200,1
17362800,1
17366400,1
17370000,1
17373600,1
17377200,1
17380800,1
17384400,1
17388000,1
17391600,1
17395200,1
17398800,1
17402400,1
17406000,1
17409600,1
17413200,1
17416800,1
17420400,1
17424000,1
17427600,1
17431200,1
17434800,1
17438400,1
17442000,1
17445600,1
17449200,1
17452800,1
17456400,1
17460000,1
17463600,1
17467200,1
17470800,1
17474400,1
17478000,1
17481600,1
17485200,1
17488800,1
17492400,1
17496000,1
17499600,1
17503200,1
17506800,1
17510400,1
17514000,1
17517600,1
17521200,1
17524800,1
17528400,1
17532000,1
17535600,1
17539200,1
17542800,1
17546400,1
17550000,1
17553600,1
17557200,1
17560800,1
17564400,1
17568000,1
17571600,1
17575200,1
17578800,1
17582400,1
17586000,1
17589600,1
17593200,1
17596800,1
17600400,1
17604000,1
17607600,1
17611200,1
17614800,1
17618400,1
17622000,1
17625600,1
17629200,1
17632800,1
17636400,1
17640000,1
17643600,1
17647200,1
17650800,1
17654400,1
17658000,1
17661600,1
17665200,1
17668800,1
17672400,1
17676000,1
17679600,1
17683200,1
17686800,1
17690400,1
17694000,1
17697600,1
17701200,1
17704800,1
17708400,1
17712000,1
17715600,1
17719200,1
17722800,1
17726400,1
17730000,1
17733600,1
17737200,1
17740800,1
17744400,1
17748000,1
17751600,1
17755200,1
17758800,1
17762400,1
17766000,1
17769600,1
17773200,1
17776800,1
17780400,1
17784000,1
17787600,1
17791200,1
17794800,1
17798400,1
17802000,1
17805600,1
17809200,1
17812800,1
17816400,1
17820000,1
17823600,1
17827200,1
17830800,1
17834400,1
17838000,1
17841600,1
17845200,1
17848800,1
17852400,1
17856000,1
17859600,1
17863200,1
17866800,1
17870400,1
17874000,1
17877600,1
17881200,1
17884800,1
17888400,1
17892000,1
17895600,1
17899200,1
17902800,1
17906400,1
17910000,1
17913600,1
17917200,1
17920800,1
17924400,1
17928000,1
17931600,1
17935200,1
17938800,1
17942400,1
17946000,1
17949600,1
17953200,1
17956800,1
17960400,1
17964000,1
17967600,1
17971200,1
17974800,1
17978400,0
17982000,0
17985600,0
17989200,0
17992800,0
17996400,0
18000000,0
18003600,0
18007200,0
18010800,0
18014400,0
18018000,0
18021600,0
18025200,0
18028800,0
18032400,0
18036000,0
18039600,0
18043200,0
18046800,0
18050400,0
18054000,0
18057600,0
18061200,0
18064800,0
18068400,0
18072000,0
18075600,0
18079200,0
18082800,0
18086400,0
18090000,0
18093600,0
18097200,0
18100800,0
18104400,0
18108000,0
18111600,0
18115200,0
18118800,0
18122400,0
18126000,0
18129600,0
18133200,0
18136800,0
18140400,0
18144000,0
18147600,0
18151200,0
18154800,0
18158400,0
18162000,0
18165600,0
18169200,0
18172800,0
18176400,0
18180000,0
18183600,0
18187200,0
18190800,0
18194400,0
18198000,0
18201600,0
18205200,0
18208800,0
18212400,0
18216000,0
18219600,0
18223200,0
18226800,0
18230400,0
18234000,0
18237600,0
18241200,0
18244800,0
18248400,0
18252000,0
18255600,0
18259200,0
18262800,0
18266400,0
18270000,0
18273600,0
18277200,0
18280800,0
18284400,0
18288000,0
18291600,0
18295200,0
18298800,0
18302400,0
18306000,0
18309600,0
18313200,0
18316800,0
18320400,0
18324000,0
18327600,0
18331200,0
18334800,0
18338400,0
18342000,0
18345600,0
18349200,0
18352800,0
18356400,0
18360000,0
18363600,0
18367200,0
18370800,0
18374400,0
18378000,0
18381600,0
18385200,0
18388800,0
18392400,0
18396000,0
18399600,0
18403200,0
18406800,0
18410400,0
18414000,0
18417600,0
18421200,0
18424800,0
18428400,0
18432000,0
18435600,0
18439200,0
18442800,0
18446400,0
18450000,0
18453600,0
18457200,0
18460800,0
18464400,0
18468000,0
18471600,0
18475200,0
18478800,0
18482400,0
18486000,0
18489600,0
18493200,0
18496800,0
18500400,0
18504000,0
18507600,0
18511200,0
18514800,0
18518400,0
18522000,1
18525600,1
18529200,1
18532800,1
18536400,1
18540000,1
18543600,1
18547200,1
18550800,1
18554400,1
18558000,1
18561600,1
18565200,1
18568800,1
18572400,1
18576000,1
18579600,1
18583200,1
18586800,1
18590400,1
18594000,1
18597600,1
18601200,1
18604800,1
18608400,1
18612000,1
18615600,1
18619200,1
18622800,1
18626400,1
18630000,1
18633600,1
18637200,1
18640800,1
18644400,1
18648000,1
18651600,1
18655200,1
18658800,1
18662400,1
18666000,1
18669600,1
18673200,1
18676800,1
18680400,1
18684000,1
18687600,1
18691200,1
18694800,1
18698400,1
18702000,1
18705600,1
18709200,1
18712800,1
18716400,1
18720000,1
18723600,1
18727200,1
18730800,1
18734400,1
18738000,1
18741600,1
18745200,1
18748800,1
18752400,1
18756000,1
18759600,1
18763200,1
18766800,1
18770400,1
18774000,1
18777600,1
18781200,1
18784800,1
18788400,1
18792000,1
18795600,1
18799200,1
18802800,1
18806400,1
18810000,1
18813600,1
18817200,1
18820800,1
18824400,1
18828000,1
18831600,1
18835200,1
18838800,1
18842400,1
18846000,1
18849600,1
18853200,1
18856800,1
18860400,1
18864000,1
18867600,1
18871200,1
18874800,1
18878400,1
18882000,1
18885600,1
18889200,1
18892800,1
18896400,1
18900000,1
18903600,1
18907200,1
18910800,1
18914400,1
18918000,1
18921600,1
18925200,1
18928800,1
18932400,1
18936000,1
18939600,1
18943200,1
18946800,1
18950400,1
18954000,1
18957600,1
18961200,1
18964800,1
18968400,1
18972000,1
18975600,1
18979200,1
18982800,1
18986400,1
18990000,1
18993600,1
18997200,1
19000800,1
19004400,1
19008000,1
19011600,1
19015200,1
19018800,1
19022400,1
19026000,1
19029600,1
19033200,1
19036800,1
19040400,1
19044000,1
19047600,1
19051200,1
19054800,1
19058400,1
19062000,0
19065600,0
19069200,0
19072800,0
19076400,0
19080000,0
19083600,0
19087200,0
19090800,0
19094400,0
19098000,0
19101600,0
19105200,0
19108800,0
19112400,0
19116000,0
19119600,0
19123200,0
19126800,0
19130400,0
19134000,0
19137600,0
19141200,0
19144800,0
19148400,0
19152000,0
19155600,0
19159200,0
19162800,0
19166400,0
19170000,0
19173600,0
19177200,0
19180800,0
19184400,0
19188000,0
19191600,0
19195200,0
19198800,0
19202400,0
19206000,0
19209600,0
19213200,0
19216800,0
19220400,0
19224000,0
19227600,0
19231200,0
19234800,0
19238400,0
19242000,0
19245600,0
19249200,0
19252800,0
19256400,0
19260000,0
19263600,0
19267200,0
19270800,0
19274400,0
19278000,0
19281600,0
19285200,0
19288800,0
19292400,0
19296000,0
19299600,0
19303200,0
19306800,0
19310400,0
19314000,0
19317600,0
19321200,0
19324800,0
19328400,0
19332000,0
19335600,0
19339200,0
19342800,0
19346400,0
19350000,0
19353600,0
19357200,0
19360800,0
19364400,0
19368000,0
19371600,0
19375200,0
19378800,0
19382400,0
19386000,0
19389600,0
19393200,0
19396800,0
19400400,0
19404000,0
19407600,0
19411200,0
19414800,0
19418400,0
19422000,0
19425600,0
19429200,0
19432800,0
19436400,0
19440000,0
19443600,0
19447200,0
19450800,0
19454400,0
19458000,0
19461600,0
19465200,0
19468800,1
19472400,1
19476000,1
19479600,1
19483200,1
19486800,1
19490400,1
19494000,1
19497600,1
19501200,1
19504800,1
19508400,1
19512000,1
19515600,1
19519200,1
19522800,1
19526400,1
19530000,1
19533600,1
19537200,1
19540800,1
19544400,1
19548000,1
19551600,1
19555200,1
19558800,1
19562400,1
19566000,1
19569600,1
19573200,1
19576800,1
19580400,1
19584000,1
19587600,1
19591200,1
19594800,1
19598400,1
19602000,1
19605600,1
19609200,1
19612800,1
19616400,1
19620000,1
19623600,1
19627200,1
19630800,1
19634400,1
19638000,1
19641600,1
19645200,1
19648800,1
19652400,1
19656000,1
19659600,1
19663200,1
19666800,1
19670400,1
19674000,1
19677600,1
19681200,1
19684800,1
19688400,1
19692000,1
19695600,1
19699200,1
19702800,1
19706400,1
19710000,1
19713600,1
19717200,1
19720800,1
19724400,1
19728000,1
19731600,1
19735200,1
19738800,1
19742400,1
19746000,1
19749600,1
19753200,1
19756800,1
19760400,1
19764000,1
19767600,1
19771200,1
19774800,1
19778400,1
19782000,1
19785600,1
19789200,1
19792800,1
19796400,1
19800000,1
19803600,1
19807200,1
19810800,1
19814400,1
19818000,1
19821600,1
19825200,1
19828800,1
19832400,1
19836000,1
19839600,1
19843200,1
19846800,1
19850400,1
19854000,1
19857600,1
19861200,1
19864800,1
19868400,1
19872000,1
19875600,1
19879200,1
19882800,1
19886400,1
19890000,1
19893600,1
19897200,1
19900800,1
19904400,1
19908000,1
19911600,1
19915200,1
19918800,1
19922400,1
19926000,1
19929600,1
19933200,1
19936800,1
19940400,1
19944000,1
19947600,1
19951200,1
19954800,1
19958400,1
19962000,1
19965600,1
19969200,1
19972800,1
19976400,1
19980000,1
19983600,1
19987200,1
19990800,1
19994400,1
19998000,1
20001600,1
20005200,1
20008800,1
20012400,1
20016000,1
20019600,1
20023200,1
20026800,1
20030400,1
20034000,1
20037600,1
20041200,1
20044800,1
20048400,1
20052000,1
20055600,1
20059200,1
20062800,1
20066400,1
20070000,1
20073600,1
20077200,1
20080800,1
20084400,0
20088000,0
20091600,0
20095200,0
20098800,0
20102400,0
20106000,0
20109600,0
20113200,0
20116800,0
20120400,0
20124000,0
20127600,0
20131200,0
20134800,0
20138400,0
20142000,0
20145600,0
20149200,0
20152800,0
20156400,0
20160000,0
20163600,0
20167200,0
20170800,0
20174400,0
20178000,0
20181600,0
20185200,0
20188800,0
20192400,0
20196000,0
20199600,0
20203200,0
20206800,0
20210400,0
20214000,0
20217600,0
20221200,0
20224800,0
20228400,0
20232000,0
20235600,0
20239200,0
20242800,0
20246400,0
20250000,0
20253600,0
20257200,0
20260800,0
20264400,0
20268000,0
20271600,0
20275200,0
20278800,0
20282400,0
20286000,0
20289600,0
20293200,0
20296800,0
20300400,0
20304000,0
20307600,0
20311200,0
20314800,0
20318400,0
20322000,0
20325600,0
20329200,0
20332800,0
20336400,0
20340000,0
20343600,0
20347200,0
20350800,0
20354400,0
20358000,0
20361600,0
20365200,0
20368800,0
20372400,0
20376000,0
20379600,0
20383200,0
20386800,0
20390400,0
20394000,0
20397600,0
20401200,0
20404800,0
20408400,0
20412000,0
20415600,0
20419200,0
20422800,0
20426400,0
20430000,0
20433600,0
20437200,0
20440800,0
20444400,0
20448000,0
20451600,0
20455200,0
20458800,0
20462400,0
20466000,0
20469600,0
20473200,0
20476800,0
20480400,0
20484000,0
20487600,0
20491200,0
20494800,0
20498400,0
20502000,0
20505600,0
20509200,0
20512800,0
20516400,0
20520000,0
20523600,0
20527200,0
20530800,0
20534400,0
20538000,0
20541600,0
20545200,0
20548800,0
20552400,0
20556000,0
20559600,0
20563200,1
20566800,1
20570400,1
20574000,1
20577600,1
20581200,1
20584800,1
20588400,1
20592000,1
20595600,1
20599200,1
20602800,1
20606400,1
20610000,1
20613600,1
20617200,1
20620800,1
20624400,1
20628000,1
20631600,1
20635200,1
20638800,1
20642400,1
20646000,1
20649600,1
20653200,1
20656800,1
20660400,1
20664000,1
20667600,1
20671200,1
20674800,1
20678400,1
20682000,1
20685600,1
20689200,1
20692800,1
20696400,1
20700000,1
20703600,1
20707200,1
20710800,1
20714400,1
20718000,1
20721600,1
20725200,1
20728800,1
20732400,1
20736000,1
20739600,1
20743200,1
20746800,1
20750400,1
20754000,1
20757600,1
20761200,1
20764800,1
20768400,1
20772000,1
20775600,1
20779200,1
20782800,1
20786400,1
20790000,1
20793600,1
20797200,1
20800800,1
20804400,1
20808000,1
20811600,1
20815200,1
20818800,1
20822400,1
20826000,1
20829600,1
20833200,1
20836800,1
20840400,1
20844000,1
20847600,1
20851200,1
20854800,1
20858400,1
20862000,1
20865600,1
20869200,1
20872800,1
20876400,1
20880000,1
20883600,1
20887200,1
20890800,1
20894400,1
20898000,1
20901600,1
20905200,1
20908800,1
20912400,1
20916000,1
20919600,1
20923200,1
20926800,1
20930400,1
20934000,1
20937600,1
20941200,1
20944800,1
20948400,1
20952000,1
20955600,1
20959200,1
20962800,1
20966400,1
20970000,1
20973600,1
20977200,1
20980800,1
20984400,1
20988000,1
20991600,1
20995200,1
20998800,1
21002400,1
21006000,1
21009600,1
21013200,1
21016800,1
21020400,1
21024000,1
21027600,1
21031200,1
21034800,1
21038400,1
21042000,1
21045600,1
21049200,1
21052800,1
21056400,1
21060000,1
21063600,1
21067200,1
21070800,1
21074400,1
21078000,1
21081600,1
21085200,1
21088800,1
21092400,1
21096000,1
21099600,1
21103200,1
21106800,1
21110400,1
21114000,1
21117600,1
21121200,1
21124800,1
21128400,1
21132000,1
21135600,1
21139200,1
21142800,1
21146400,1
21150000,1
21153600,1
21157200,1
21160800,1
21164400,1
21168000,1
21171600,1
21175200,1
21178800,1
21182400,1
21186000,1
21189600,1
21193200,1
21196800,1
21200400,1
21204000,1
21207600,0
21211200,0
21214800,0
21218400,0
21222000,0
21225600,0
21229200,0
21232800,0
21236400,0
21240000,0
21243600,0
21247200,0
21250800,0
21254400,0
21258000,0
21261600,0
21265200,0
21268800,0
21272400,0
21276000,0
21279600,0
21283200,0
21286800,0
21290400,0
21294000,0
21297600,0
21301200,0
21304800,0
21308400,0
21312000,0
21315600,0
21319200,0
21322800,0
21326400,0
21330000,0
21333600,0
21337200,0
21340800,0
21344400,0
21348000,0
21351600,0
21355200,0
21358800,0
21362400,0
21366000,0
21369600,0
21373200,0
21376800,0
21380400,0
21384000,0
21387600,0
21391200,0
21394800,0
21398400,0
21402000,0
21405600,0
21409200,0
21412800,0
21416400,0
21420000,0
21423600,0
21427200,0
21430800,0
21434400,0
21438000,0
21441600,0
21445200,0
21448800,0
21452400,0
21456000,0
21459600,0
21463200,0
21466800,0
21470400,0
21474000,0
21477600,0
21481200,0
21484800,0
21488400,0
21492000,0
21495600,0
21499200,0
21502800,0
21506400,0
21510000,0
21513600,0
21517200,0
21520800,0
21524400,0
21528000,0
21531600,0
21535200,0
21538800,0
21542400,0
21546000,0
21549600,0
21553200,0
21556800,0
21560400,0
21564000,0
21567600,0
21571200,0
21574800,0
21578400,0
21582000,0
21585600,0
21589200,0
21592800,0
21596400,0
21600000,0
21603600,0
21607200,0
21610800,0
21614400,0
21618000,0
21621600,0
21625200,0
21628800,0
21632400,0
21636000,0
21639600,0
21643200,0
21646800,0
21650400,0
21654000,0
21657600,0
21661200,0
21664800,0
21668400,0
21672000,0
21675600,0
21679200,0
21682800,0
21686400,0
21690000,0
21693600,0
21697200,0
21700800,0
21704400,0
21708000,0
21711600,0
21715200,0
21718800,0
21722400,0
21726000,0
21729600,0
21733200,0
21736800,0
21740400,0
21744000,0
21747600,0
21751200,0
21754800,0
21758400,0
21762000,0
21765600,0
21769200,0
21772800,0
21776400,0
21780000,0
21783600,0
21787200,0
21790800,0
21794400,0
21798000,0
21801600,0
21805200,0
21808800,0
21812400,0
21816000,0
21819600,0
21823200,0
21826800,0
21830400,0
21834000,0
21837600,0
21841200,0
21844800,0
21848400,0
21852000,0
21855600,0
21859200,0
21862800,0
21866400,0
21870000,0
21873600,0
21877200,0
21880800,0
21884400,0
21888000,0
21891600,0
21895200,0
21898800,0
21902400,0
21906000,0
21909600,0
21913200,0
21916800,0
21920400,0
21924000,0
21927600,0
21931200,0
21934800,0
21938400,0
21942000,0
21945600,0
21949200,0
21952800,0
21956400,0
21960000,0
21963600,0
21967200,0
21970800,0
21974400,0
21978000,0
21981600,0
21985200,0
21988800,0
21992400,0
21996000,0
21999600,0
22003200,0
22006800,0
22010400,0
22014000,1
22017600,1
22021200,1
22024800,1
22028400,1
22032000,1
22035600,1
22039200,1
22042800,1
22046400,1
22050000,1
22053600,1
22057200,1
22060800,1
22064400,1
22068000,1
22071600,1
22075200,1
22078800,1
22082400,1
22086000,1
22089600,1
22093200,1
22096800,1
22100400,1
22104000,1
22107600,1
22111200,1
22114800,1
22118400,1
22122000,1
22125600,1
22129200,1
22132800,1
22136400,1
22140000,1
22143600,1
22147200,1
22150800,1
22154400,1
22158000,1
22161600,1
22165200,1
22168800,1
22172400,1
22176000,1
22179600,1
22183200,1
22186800,1
22190400,1
22194000,1
22197600,1
22201200,1
22204800,1
22208400,1
22212000,1
22215600,1
22219200,1
22222800,1
22226400,1
22230000,1
22233600,1
22237200,1
22240800,1
22244400,1
22248000,1
22251600,1
22255200,1
22258800,1
22262400,1
22266000,1
22269600,1
22273200,1
22276800,1
22280400,1
22284000,1
22287600,1
22291200,1
22294800,1
22298400,1
22302000,1
22305600,1
22309200,1
22312800,1
22316400,1
22320000,1
22323600,1
22327200,1
22330800,1
22334400,1
22338000,1
22341600,1
22345200,1
22348800,1
22352400,1
22356000,1
22359600,1
22363200,1
22366800,1
22370400,1
22374000,1
22377600,1
22381200,1
22384800,1
22388400,1
22392000,1
22395600,1
22399200,1
22402800,1
22406400,1
22410000,1
22413600,1
22417200,1
22420800,1
22424400,1
22428000,1
22431600,1
22435200,1
22438800,1
22442400,1
22446000,1
22449600,1
22453200,1
22456800,1
22460400,1
22464000,1
22467600,1
22471200,1
22474800,1
22478400,1
22482000,1
22485600,1
22489200,1
22492800,1
22496400,1
22500000,1
22503600,1
22507200,1
22510800,1
22514400,1
22518000,1
22521600,1
22525200,1
22528800,1
22532400,1
22536000,1
22539600,1
22543200,1
22546800,1
22550400,1
22554000,1
22557600,1
22561200,1
22564800,1
22568400,1
22572000,1
22575600,1
22579200,1
22582800,1
22586400,1
22590000,0
22593600,0
22597200,0
22600800,0
22604400,0
22608000,0
22611600,0
22615200,0
22618800,0
22622400,0
22626000,0
22629600,0
22633200,0
22636800,0
22640400,0
22644000,0
22647600,0
22651200,0
22654800,0
22658400,0
22662000,0
22665600,0
22669200,0
22672800,0
22676400,0
22680000,0
22683600,0
22687200,0
22690800,0
22694400,0
22698000,0
22701600,0
22705200,0
22708800,0
22712400,0
22716000,0
22719600,0
22723200,0
22726800,0
22730400,0
22734000,0
22737600,0
22741200,0
22744800,0
22748400,0
22752000,0
22755600,0
22759200,0
22762800,0
22766400,0
22770000,0
22773600,0
22777200,0
22780800,0
22784400,0
22788000,0
22791600,0
22795200,0
22798800,0
22802400,0
22806000,0
22809600,0
22813200,0
22816800,0
22820400,0
22824000,0
22827600,0
22831200,0
22834800,0
22838400,0
22842000,0
22845600,0
22849200,0
22852800,0
22856400,0
22860000,0
22863600,0
22867200,0
22870800,0
22874400,0
22878000,0
22881600,0
22885200,0
22888800,0
22892400,0
22896000,0
22899600,0
22903200,0
22906800,0
22910400,0
22914000,0
22917600,0
22921200,0
22924800,0
22928400,0
22932000,0
22935600,0
22939200,0
22942800,0
22946400,0
22950000,0
22953600,0
22957200,0
22960800,0
22964400,0
22968000,0
22971600,0
22975200,0
22978800,0
22982400,0
22986000,0
22989600,0
22993200,0
22996800,0
23000400,0
23004000,0
23007600,0
23011200,0
23014800,0
23018400,0
23022000,0
23025600,0
23029200,0
23032800,0
23036400,0
23040000,0
23043600,0
23047200,0
23050800,0
23054400,0
23058000,0
23061600,0
23065200,0
23068800,0
23072400,0
23076000,0
23079600,0
23083200,0
23086800,0
23090400,0
23094000,0
23097600,0
23101200,0
23104800,0
23108400,0
23112000,0
23115600,0
23119200,0
23122800,0
23126400,0
23130000,0
23133600,0
23137200,0
23140800,0
23144400,0
23148000,0
23151600,0
23155200,0
23158800,0
23162400,0
23166000,0
23169600,0
23173200,0
23176800,0
23180400,0
23184000,0
23187600,0
23191200,0
23194800,0
23198400,0
23202000,0
23205600,0
23209200,0
23212800,0
23216400,0
23220000,0
23223600,0
23227200,0
23230800,0
23234400,0
23238000,0
23241600,0
23245200,0
23248800,0
23252400,0
23256000,0
23259600,0
23263200,0
23266800,0
23270400,0
23274000,0
23277600,0
23281200,0
23284800,0
23288400,0
23292000,0
23295600,0
23299200,0
23302800,0
23306400,0
23310000,0
23313600,0
23317200,0
23320800,0
23324400,0
23328000,0
23331600,0
23335200,0
23338800,0
23342400,0
23346000,0
23349600,0
23353200,0
23356800,0
23360400,0
23364000,0
23367600,0
23371200,0
23374800,0
23378400,0
23382000,0
23385600,0
23389200,0
23392800,0
23396400,0
23400000,0
23403600,0
23407200,0
23410800,0
23414400,0
23418000,0
23421600,0
23425200,0
23428800,0
23432400,0
23436000,0
23439600,0
23443200,0
23446800,0
23450400,0
23454000,0
23457600,0
23461200,0
23464800,0
23468400,0
23472000,0
23475600,0
23479200,0
23482800,1
23486400,1
23490000,1
23493600,1
23497200,1
23500800,1
23504400,1
23508000,1
23511600,1
23515200,1
23518800,1
23522400,1
23526000,1
23529600,1
23533200,1
23536800,1
23540400,1
23544000,1
23547600,1
23551200,1
23554800,1
23558400,1
23562000,1
23565600,1
23569200,1
23572800,1
23576400,1
23580000,1
23583600,1
23587200,1
23590800,1
23594400,1
23598000,1
23601600,1
23605200,1
23608800,1
23612400,1
23616000,1
23619600,1
23623200,1
23626800,1
23630400,1
23634000,1
23637600,1
23641200,1
23644800,1
23648400,1
23652000,1
23655600,1
23659200,1
23662800,1
23666400,1
23670000,1
23673600,1
23677200,1
23680800,1
23684400,1
23688000,1
23691600,1
23695200,1
23698800,1
23702400,1
23706000,1
23709600,1
23713200,1
23716800,1
23720400,1
23724000,1
23727600,1
23731200,1
23734800,1
23738400,1
23742000,1
23745600,1
23749200,1
23752800,1
23756400,1
23760000,1
23763600,1
23767200,1
23770800,1
23774400,1
23778000,1
23781600,1
23785200,1
23788800,1
23792400,1
23796000,1
23799600,1
23803200,1
23806800,1
23810400,1
23814000,1
23817600,1
23821200,1
23824800,1
23828400,1
23832000,1
23835600,1
23839200,1
23842800,1
23846400,1
23850000,1
23853600,1
23857200,1
23860800,1
23864400,1
23868000,1
23871600,1
23875200,1
23878800,1
23882400,1
23886000,1
23889600,1
23893200,1
23896800,1
23900400,1
23904000,1
23907600,1
23911200,1
23914800,1
23918400,1
23922000,1
23925600,1
23929200,1
23932800,1
23936400,1
23940000,1
23943600,1
23947200,1
23950800,1
23954400,1
23958000,1
23961600,1
23965200,1
23968800,1
23972400,1
23976000,1
23979600,1
23983200,1
23986800,1
23990400,1
23994000,1
23997600,1
24001200,1
24004800,1
24008400,1
24012000,1
24015600,1
24019200,1
24022800,1
24026400,1
24030000,1
24033600,1
24037200,1
24040800,1
24044400,1
24048000,1
24051600,1
24055200,1
24058800,1
24062400,1
24066000,1
24069600,1
24073200,1
24076800,1
24080400,1
24084000,1
24087600,1
24091200,1
24094800,1
24098400,1
24102000,1
24105600,1
24109200,1
24112800,1
24116400,1
24120000,1
24123600,1
24127200,0
24130800,0
24134400,0
24138000,0
24141600,0
24145200,0
24148800,0
24152400,0
24156000,0
24159600,0
24163200,0
24166800,0
24170400,0
24174000,0
24177600,0
24181200,0
24184800,0
24188400,0
24192000,0
24195600,0
24199200,0
24202800,0
24206400,0
24210000,0
24213600,0
24217200,0
24220800,0
24224400,0
24228000,0
24231600,0
24235200,0
24238800,0
24242400,0
24246000,0
24249600,0
24253200,0
24256800,0
24260400,0
24264000,0
24267600,0
24271200,0
24274800,0
24278400,0
24282000,0
24285600,0
24289200,0
24292800,0
24296400,0
24300000,0
24303600,0
24307200,0
24310800,0
24314400,0
24318000,0
24321600,0
24325200,0
24328800,0
24332400,0
24336000,0
24339600,0
24343200,0
24346800,0
24350400,0
24354000,0
24357600,0
24361200,0
24364800,0
24368400,0
24372000,0
24375600,0
24379200,0
24382800,0
24386400,0
24390000,0
24393600,0
24397200,0
24400800,0
24404400,0
24408000,0
24411600,0
24415200,0
24418800,0
24422400,0
24426000,0
24429600,0
24433200,0
24436800,0
24440400,0
24444000,0
24447600,0
24451200,0
24454800,0
24458400,0
24462000,0
24465600,0
24469200,0
24472800,0
24476400,0
24480000,0
24483600,0
24487200,0
24490800,0
24494400,0
24498000,0
24501600,0
24505200,0
24508800,0
24512400,0
24516000,0
24519600,0
24523200,0
24526800,0
24530400,0
24534000,0
24537600,0
24541200,0
24544800,0
24548400,0
24552000,0
24555600,0
24559200,0
24562800,0
24566400,0
24570000,0
24573600,0
24577200,0
24580800,0
24584400,0
24588000,0
24591600,0
24595200,0
24598800,0
24602400,0
24606000,0
24609600,0
24613200,0
24616800,0
24620400,0
24624000,0
24627600,0
24631200,0
24634800,0
24638400,0
24642000,0
24645600,0
24649200,0
24652800,0
24656400,0
24660000,0
24663600,0
24667200,0
24670800,0
24674400,0
24678000,0
24681600,0
24685200,0
24688800,0
24692400,0
24696000,0
24699600,0
24703200,0
24706800,0
24710400,0
24714000,0
24717600,0
24721200,0
24724800,0
24728400,0
24732000,0
24735600,0
24739200,0
24742800,0
24746400,0
24750000,0
24753600,0
24757200,0
24760800,0
24764400,0
24768000,0
24771600,0
24775200,0
24778800,0
24782400,0
24786000,0
24789600,0
24793200,0
24796800,0
24800400,0
24804000,0
24807600,0
24811200,0
24814800,0
24818400,0
24822000,0
24825600,0
24829200,0
24832800,0
24836400,0
24840000,0
24843600,0
24847200,0
24850800,0
24854400,0
24858000,0
24861600,0
24865200,0
24868800,0
24872400,0
24876000,0
24879600,0
24883200,0
24886800,0
24890400,0
24894000,0
24897600,0
24901200,0
24904800,0
24908400,0
24912000,0
24915600,0
24919200,0
24922800,0
24926400,0
24930000,0
24933600,0
24937200,0
24940800,0
24944400,0
24948000,0
24951600,0
24955200,0
24958800,0
24962400,0
24966000,0
24969600,0
24973200,0
24976800,0
24980400,0
24984000,0
24987600,0
24991200,0
24994800,0
24998400,0
25002000,0
25005600,0
25009200,0
25012800,0
25016400,0
25020000,0
25023600,0
25027200,0
25030800,0
25034400,0
25038000,0
25041600,0
25045200,0
25048800,0
25052400,0
25056000,0
25059600,0
25063200,0
25066800,0
25070400,0
25074000,0
25077600,0
25081200,0
25084800,0
25088400,0
25092000,0
25095600,0
25099200,0
25102800,0
25106400,0
25110000,0
25113600,0
25117200,0
25120800,0
25124400,0
25128000,0
25131600,0
25135200,0
25138800,0
25142400,0
25146000,0
25149600,0
25153200,0
25156800,0
25160400,0
25164000,0
25167600,0
25171200,0
25174800,0
25178400,0
25182000,0
25185600,0
25189200,0
25192800,0
25196400,0
25200000,0
25203600,0
25207200,0
25210800,0
25214400,0
25218000,0
25221600,0
25225200,0
25228800,0
25232400,0
25236000,0
25239600,0
25243200,0
25246800,0
25250400,0
25254000,0
25257600,0
25261200,0
25264800,0
25268400,0
25272000,0
25275600,0
25279200,0
25282800,0
25286400,0
25290000,0
25293600,0
25297200,0
25300800,0
25304400,0
25308000,0
25311600,0
25315200,0
25318800,0
25322400,0
25326000,0
25329600,0
25333200,0
25336800,0
25340400,0
25344000,0
